id,Date,number of bedrooms,number of bathrooms,living area,lot area,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,Total Rooms,House Age,Living Area Ratio,number of floors_1.5,number of floors_2.0,number of floors_2.5,number of floors_3.0,number of floors_3.5
6762815284,173,4,2.0,1930,3976,0,0,4,8,1930,0,1914,0,122044,52.8417,-114.487,1470,4080,2,71,13.384729180332174,6.0,111,0.48541247484909456,True,False,False,False,False
6762815803,173,4,2.25,2220,36085,0,0,3,9,2220,0,1989,0,122020,52.8139,-114.181,3000,36906,2,66,13.345508528717259,6.25,36,0.061521407787169184,False,True,False,False,False
6762816111,173,3,1.0,1180,3400,0,0,3,8,1180,0,1907,0,122061,52.8676,-114.543,1440,3400,1,77,13.321215875492413,4.0,118,0.34705882352941175,True,False,False,False,False
6762816270,173,3,2.5,1740,1251,0,0,3,9,1180,560,2012,0,122032,52.874,-114.575,1740,1625,3,69,13.30635187740947,5.5,13,1.3908872901678657,False,True,False,False,False
6762816962,173,3,2.0,1800,5000,0,0,5,7,1600,200,1925,0,122016,52.7747,-114.579,1640,5000,2,72,13.26212705890841,5.0,100,0.36,False,True,False,False,False
6762817048,173,5,1.75,2280,43560,0,1,4,8,1380,900,1949,0,122031,52.6858,-114.552,1940,17664,2,73,13.255146239950099,6.75,76,0.05234159779614325,False,False,False,False,False
6762817084,173,4,3.0,1490,6766,0,1,5,7,1490,0,1915,0,122016,52.7746,-114.572,1990,6526,2,57,13.25339339419516,7.0,110,0.2202187407626367,True,False,False,False,False
6762817085,173,4,2.5,3420,115434,0,0,3,9,3420,0,1989,0,122024,52.6232,-114.178,3250,111513,2,72,13.25339339419516,6.5,36,0.029627319507250897,False,True,False,False,False
6762817355,173,4,2.5,2520,11240,0,0,3,8,1440,1080,1977,0,122005,52.9048,-114.334,2360,10345,2,76,13.235693848424024,6.5,48,0.22419928825622776,False,False,False,False,False
6762817648,173,3,2.5,1550,1092,0,0,3,8,1390,160,2004,0,122013,52.8655,-114.514,1550,1079,2,78,13.217675375388819,5.5,21,1.4194139194139195,False,False,False,True,False
6762818475,173,3,1.75,1710,7350,0,0,3,8,1280,430,1981,0,122010,52.929,-114.357,2100,7560,3,53,13.171155446333852,4.75,44,0.23265306122448978,False,False,False,False,False
6762819503,173,2,1.0,1420,4305,0,0,4,7,920,500,1941,0,122006,52.9164,-114.501,1420,4305,1,77,13.102162710901053,3.0,84,0.32984901277584205,False,False,False,False,False
6762819754,173,3,2.0,2580,15653,0,0,3,9,2580,0,1990,0,122031,52.6861,-114.551,1920,9840,3,55,13.083624628087817,5.0,35,0.1648246342554143,True,False,False,False,False
6762820546,173,2,1.0,1530,4370,0,0,3,7,1130,400,1946,0,122006,52.9188,-114.498,1580,4275,1,78,13.036698729531452,3.0,79,0.3501144164759725,False,False,False,False,False
6762820562,173,3,2.25,2150,9900,0,0,3,8,1450,700,1977,0,122005,52.8947,-114.339,2170,9500,1,59,13.034626646500051,5.25,48,0.21717171717171718,False,False,False,False,False
6762820978,173,4,2.25,2230,8440,0,0,4,8,2230,0,1968,0,122017,52.9858,-114.407,2160,9412,2,50,13.014780393893403,6.25,57,0.26421800947867297,False,True,False,False,False
6762820979,173,4,2.5,1980,5400,0,0,3,8,1980,0,1998,0,122053,52.7482,-114.397,1980,5400,3,63,13.014780393893403,6.5,27,0.36666666666666664,False,True,False,False,False
6762821182,173,2,1.75,860,5535,0,0,3,7,860,0,1948,0,122028,52.9201,-114.521,1420,4960,3,73,12.999067423500716,3.75,77,0.15537488708220415,False,False,False,False,False
6762821268,173,3,2.25,1760,10835,0,0,4,8,1290,470,1976,0,122012,52.752,-114.238,2050,10488,1,57,12.994532278619134,5.25,49,0.16243654822335024,False,False,False,False,False
6762821348,173,4,2.25,2060,4670,0,0,3,7,2060,0,1975,0,122033,52.9558,-114.367,2060,8155,1,54,12.992256969959042,6.25,50,0.4411134903640257,False,True,False,False,False
6762822100,173,2,1.0,960,112384,0,0,3,7,960,0,1955,0,122058,52.9942,-114.424,1210,24875,1,79,12.948012371209098,3.0,70,0.008542141230068337,False,False,False,False,False
6762822572,173,3,2.75,2670,4800,0,0,3,8,2670,0,2014,0,122024,52.5783,-114.232,2340,5000,1,71,12.919024904363686,5.75,11,0.55625,False,True,False,False,False
6762822873,173,3,1.75,1470,6682,0,0,3,7,1470,0,1987,0,122033,52.9615,-114.416,1790,7379,1,50,12.899222326086994,4.75,38,0.21999401376833283,False,False,False,False,False
6762823032,173,3,1.75,1890,16001,0,0,4,7,1890,0,1950,0,122017,52.9963,-114.391,1820,11450,2,78,12.894209796826232,4.75,75,0.11811761764889694,True,False,False,False,False
6762823137,173,2,1.75,1400,2500,0,0,5,7,710,690,1916,0,122009,52.7928,-114.581,1250,5700,3,55,12.886643575525625,3.75,109,0.56,False,False,False,False,False
6762823571,173,3,1.75,1410,7215,0,0,3,7,1410,0,1967,0,122033,52.9643,-114.383,1550,7600,3,52,12.855792879125431,4.75,58,0.19542619542619544,False,False,False,False,False
6762823668,173,3,2.5,1610,1778,0,0,3,7,1610,0,2002,0,122006,52.9202,-114.496,1120,2187,1,67,12.847929163278053,5.5,23,0.905511811023622,False,False,False,True,False
6762823722,173,3,1.0,1270,6900,0,0,3,7,1270,0,1977,0,122033,52.9579,-114.382,1480,7280,1,64,12.84779757601972,4.0,48,0.18405797101449275,False,False,False,False,False
6762824450,173,4,2.5,2160,9528,0,0,3,9,2160,0,1992,0,122039,52.5641,-114.445,2280,9937,3,79,12.793862088206213,6.5,33,0.22670025188916876,False,True,False,False,False
6762824451,173,4,2.5,2050,9143,0,0,3,8,2050,0,1992,0,122031,52.6897,-114.545,1510,9484,2,71,12.793862088206213,6.5,33,0.2242152466367713,False,True,False,False,False
6762824452,173,3,1.0,1660,9600,0,0,3,7,1660,0,1963,0,122033,52.938,-114.406,2020,9600,2,76,12.793862088206213,4.0,62,0.17291666666666666,False,False,False,False,False
6762824806,173,2,0.75,760,33801,0,0,4,4,760,0,1931,0,122015,52.7003,-114.266,1100,39504,2,63,12.771389295485289,2.75,94,0.022484541877459248,False,False,False,False,False
6762825356,173,4,2.5,2550,7555,0,0,3,8,2550,0,2001,0,122039,52.4914,-114.48,2550,6800,1,77,12.73670383776449,6.5,24,0.3375248180013236,False,True,False,False,False
6762825608,173,3,2.5,2588,5701,0,0,3,8,2588,0,2008,0,122035,52.5749,-114.341,2389,5702,3,67,12.721888795877375,5.5,17,0.45395544641291,False,True,False,False,False
6762826291,173,4,3.0,1820,3120,0,0,3,7,1000,820,1997,0,122051,52.7768,-114.464,1600,5001,1,62,12.676079399771027,7.0,28,0.5833333333333334,False,False,False,False,False
6762826427,173,3,2.0,2020,7260,0,0,3,7,1180,840,1926,0,122059,52.7796,-114.501,1400,5950,3,59,12.666660207428574,5.0,99,0.27823691460055094,True,False,False,False,False
6762826724,173,3,3.25,3130,9302,0,0,3,8,2190,940,1987,0,122018,52.5378,-114.528,2350,7949,3,70,12.644330802262578,6.25,38,0.3364867770371963,False,True,False,False,False
6762826725,173,3,1.0,1180,8474,0,0,3,7,1180,0,1956,0,122014,52.9716,-114.517,1180,7200,3,50,12.644330802262578,4.0,69,0.13924946896388954,True,False,False,False,False
6762827002,173,3,1.5,1640,5650,0,0,3,8,1640,0,1952,0,122063,52.739,-114.441,1640,5650,3,63,12.621821362281626,4.5,73,0.2902654867256637,False,False,False,False,False
6762827035,173,4,3.0,3320,13500,0,0,3,7,1750,1570,1963,0,122015,52.6896,-114.255,1830,13800,1,65,12.618185607609803,7.0,62,0.24592592592592594,False,False,False,False,False
6762827239,173,3,2.5,2090,7163,0,0,3,8,2090,0,1989,0,122040,52.5035,-114.485,2320,8634,2,75,12.60987303543023,5.5,36,0.2917771883289125,False,True,False,False,False
6762827387,173,3,2.25,1330,7200,0,0,3,7,900,430,1974,0,122052,52.7402,-114.554,1380,9570,3,54,12.59473402514672,5.25,51,0.18472222222222223,False,False,False,False,False
6762827424,173,3,1.0,1160,8950,0,0,3,7,1160,0,1968,0,122038,52.9799,-114.528,1210,8193,1,58,12.594564519830627,4.0,57,0.12960893854748604,False,False,False,False,False
6762827425,173,4,2.25,1740,9600,0,2,3,7,1160,580,1957,0,122070,52.662,-114.466,1630,9600,2,70,12.594564519830627,6.25,68,0.18125,False,False,False,False,False
6762827970,173,3,2.25,1358,1141,0,0,3,7,1358,0,2007,0,122038,52.9352,-114.536,1358,1196,3,63,12.54254845357358,5.25,18,1.1901840490797546,False,False,False,True,False
6762828426,173,3,2.0,1560,8853,0,0,3,7,1560,0,1967,0,122046,52.6612,-114.361,1610,8750,3,68,12.506180941677357,5.0,58,0.1762114537444934,False,False,False,False,False
6762828655,173,3,2.5,1720,6271,0,0,3,7,1720,0,1993,0,122024,52.6198,-114.239,1570,6587,2,73,12.487488878546145,5.5,32,0.27427842449370116,False,True,False,False,False
6762828656,173,3,1.5,1290,7100,0,0,3,6,1290,0,1954,0,122043,52.6527,-114.522,1300,7183,3,55,12.487488878546145,4.5,71,0.18169014084507043,False,False,False,False,False
6762828842,173,3,2.0,1030,7260,0,0,3,6,1030,0,1947,0,122052,52.7413,-114.537,1380,8100,1,57,12.468440756144114,5.0,78,0.1418732782369146,False,False,False,False,False
6762829594,173,3,1.5,1640,8922,0,0,4,7,1640,0,1963,0,122052,52.725,-114.532,1540,9040,3,56,12.396697137361691,4.5,62,0.18381528805200628,False,False,False,False,False
6762829608,173,2,1.75,1070,9750,0,0,3,7,1070,0,1995,0,122041,52.9431,-113.509,970,9750,2,77,12.392556361841777,3.75,30,0.10974358974358975,True,False,False,False,False
6762829718,173,3,1.0,1070,5750,0,0,3,7,1070,0,1952,0,122063,52.7371,-114.445,1420,6500,3,78,12.385477452742727,4.0,73,0.18608695652173912,False,False,False,False,False
6762829837,173,2,1.0,1500,8015,0,0,3,6,1500,0,1947,0,122052,52.7327,-114.538,1130,8015,3,75,12.367345048436391,3.0,78,0.18714909544603867,False,False,False,False,False
6762830035,173,4,2.5,2150,7670,0,0,5,7,1240,910,1976,0,122067,52.6242,-114.379,1610,7350,2,57,12.345621521730086,6.5,49,0.2803129074315515,False,False,False,False,False
6762830256,173,3,2.5,1320,1780,0,0,3,7,880,440,2005,0,122051,52.758,-114.459,3040,6000,3,59,12.30592250537653,5.5,20,0.7415730337078652,False,True,False,False,False
6762830446,173,3,1.5,1240,9405,0,0,4,7,1240,0,1966,0,122035,52.6027,-114.352,2260,7611,2,60,12.278397958261774,4.5,59,0.1318447634237108,False,False,False,False,False
6762830703,173,3,0.75,770,7000,0,0,3,4,770,0,1942,0,122036,52.7961,-114.077,950,10500,3,65,12.230770136157428,3.75,83,0.11,False,False,False,False,False
6762830805,173,2,0.75,780,5000,0,0,4,4,780,0,1945,0,122046,52.672,-114.295,1620,30847,2,74,12.206077645517674,2.75,80,0.156,False,False,False,False,False
6762831321,173,3,1.0,940,7200,0,0,4,7,940,0,1954,0,122072,52.5279,-114.413,1090,7800,3,60,12.004574385508691,4.0,71,0.13055555555555556,False,False,False,False,False
6762810498,174,5,3.0,3910,16200,0,0,4,9,2890,1020,1960,0,122048,52.8626,-114.407,3620,16200,2,80,14.260197020251155,8.0,65,0.24135802469135803,False,False,False,False,False
6762811065,174,4,3.5,4150,49503,0,0,3,11,4150,0,2003,0,122045,52.9046,-114.208,3330,60137,1,54,13.981025843899115,7.5,22,0.08383330303213947,False,True,False,False,False
6762811097,174,3,2.5,2490,24691,1,4,4,9,1580,910,1961,0,122052,52.718,-114.554,2800,24121,2,57,13.963931425151141,5.5,64,0.10084646227370297,False,False,False,False,False
6762811710,174,4,2.5,3430,43560,0,2,5,10,3430,0,1979,0,122049,52.8726,-114.37,3700,44431,1,73,13.774689605110144,6.5,46,0.07874196510560147,True,False,False,False,False
6762812099,174,4,2.5,3720,30649,0,0,3,10,3720,0,1988,0,122045,52.8951,-114.246,3220,29434,3,79,13.70903942580019,6.5,37,0.12137426995986819,False,True,False,False,False
6762812112,174,3,2.25,2650,12845,0,3,3,9,1770,880,1977,0,122033,52.9509,-114.446,2650,12902,2,71,13.707926460869462,5.25,48,0.2063059556247567,False,False,False,False,False
6762812786,174,3,3.0,3850,38830,0,1,3,10,3850,0,2000,0,122027,52.7835,-114.381,2970,14050,2,65,13.617060838751888,6.0,25,0.09915014164305949,False,True,False,False,False
6762812990,174,4,3.75,2540,20662,0,0,3,10,2540,0,1998,0,122020,52.8182,-114.2,2490,37731,1,62,13.592368256649284,7.75,27,0.12293098441583583,False,True,False,False,False
6762813120,174,5,3.25,3030,20446,0,2,3,9,2130,900,1976,0,122029,52.8433,-114.296,2890,20908,1,77,13.579789490265188,8.25,49,0.14819524601389025,False,True,False,False,False
6762813147,174,5,2.25,2910,9454,0,1,3,8,1910,1000,1972,0,122049,52.8171,-114.363,2400,10690,1,67,13.577254637874743,7.25,53,0.3078062195895917,False,False,False,False,False
6762813237,174,4,2.5,3690,13609,0,2,3,10,3690,0,1996,0,122020,52.8172,-114.162,3600,13609,2,51,13.567050480716235,6.5,29,0.27114409581894333,False,True,False,False,False
6762813317,174,3,3.5,2690,104544,0,0,3,8,2690,0,1948,1990,122021,53.0017,-114.302,2300,81698,3,56,13.560619598657233,6.5,77,0.025730792776247322,False,True,False,False,False
6762813754,174,3,2.5,2020,7512,0,0,4,8,2020,0,1981,0,122010,52.9227,-114.396,2410,8500,2,58,13.519797657900348,5.5,44,0.2689030883919063,False,True,False,False,False
6762814825,174,3,2.25,2770,15886,0,0,3,10,2770,0,1982,0,122050,52.9764,-114.552,3290,15886,3,59,13.42246945133505,5.25,43,0.1743673674933904,False,True,False,False,False
6762815017,174,4,2.5,1870,16200,0,0,5,8,1250,620,1974,0,122010,52.8951,-114.364,2000,11250,1,63,13.406038934481533,6.5,51,0.1154320987654321,False,False,False,False,False
6762815285,174,4,2.5,2770,5612,0,0,3,7,2770,0,2001,0,122045,52.916,-114.226,2770,5177,1,59,13.384729180332174,6.5,24,0.49358517462580187,False,True,False,False,False
6762815876,174,3,1.0,1340,4000,0,0,4,7,1340,0,1927,0,122004,52.8952,-114.478,1510,4000,1,53,13.339087971220277,4.0,98,0.335,True,False,False,False,False
6762815911,174,2,1.0,990,4332,0,0,3,7,990,0,1909,0,122028,52.8828,-114.521,1920,3420,3,67,13.3374763699232,3.0,116,0.22853185595567868,False,False,False,False,False
6762817011,174,3,1.5,1630,2946,0,0,4,8,1630,0,1932,0,122006,52.9165,-114.5,1550,3800,1,60,13.261779172921054,4.5,93,0.5532926001357773,True,False,False,False,False
6762817086,174,3,3.25,1570,1777,0,0,3,8,1260,310,2007,0,122026,52.8955,-114.559,1000,1777,2,70,13.25339339419516,6.25,18,0.88351153629713,False,True,False,False,False
6762817356,174,4,1.0,1360,5814,0,0,2,6,1360,0,1900,0,122044,52.8338,-114.504,1010,5814,1,57,13.235693848424024,5.0,125,0.23391812865497075,True,False,False,False,False
6762818040,174,3,1.5,1740,12000,0,0,3,9,1740,0,1974,0,122019,52.8576,-114.243,2580,12224,2,57,13.197472705176983,4.5,51,0.145,False,True,False,False,False
6762818584,174,3,2.0,1840,6000,0,0,4,6,1840,0,1908,1944,122016,52.7808,-114.582,2010,6000,3,52,13.163507240119458,5.0,117,0.30666666666666664,False,False,False,False,False
6762818614,174,3,2.25,2030,16200,0,0,3,8,2030,0,1984,0,122012,52.7462,-114.247,2660,17958,2,66,13.161586013632684,5.25,41,0.12530864197530864,False,True,False,False,False
6762818713,174,3,2.5,2180,9722,0,0,3,8,2180,0,1994,0,122053,52.757,-114.363,2440,9722,3,55,13.153282419149058,5.5,31,0.2242336967702119,False,True,False,False,False
6762818752,174,3,2.5,1440,4394,0,0,5,8,1440,0,1987,0,122011,52.7988,-114.209,1900,5893,3,65,13.151924121391561,5.5,38,0.32771961766044605,False,False,False,False,False
6762818876,174,4,2.0,2990,102366,0,0,4,8,2990,0,1974,0,122023,52.5368,-114.278,2820,57140,2,59,13.1421679654829,6.0,51,0.02920891702323037,False,False,False,False,False
6762819321,174,3,2.25,1450,1387,0,0,3,8,1450,0,2000,0,122006,52.9065,-114.492,1450,1429,2,74,13.116347317149176,5.25,25,1.0454217736121125,False,False,False,True,False
6762819657,174,3,2.5,1650,4218,0,0,3,8,1650,0,2000,0,122020,52.8298,-114.206,1650,4559,1,59,13.091906231773164,5.5,25,0.3911806543385491,False,True,False,False,False
6762819904,174,4,2.5,2250,50155,0,0,3,8,2250,0,1998,0,122025,52.679,-113.946,2040,57857,2,67,13.074225100710079,6.5,27,0.044860931113548004,False,True,False,False,False
6762820235,174,2,1.5,1320,10800,0,0,4,8,1320,0,1947,0,122050,52.9445,-114.557,2120,12040,1,76,13.054086677976365,3.5,78,0.12222222222222222,False,False,False,False,False
6762821018,174,2,1.0,850,3827,0,0,5,6,850,0,1924,0,122004,52.8984,-114.506,1630,3000,2,58,13.010316110729669,3.0,101,0.22210608831983278,False,False,False,False,False
6762821429,174,2,1.0,1240,8100,0,2,3,7,1240,0,1925,0,122022,52.9626,-114.478,2790,8100,2,60,12.985399815906522,3.0,100,0.15308641975308643,True,False,False,False,False
6762821496,174,2,1.0,870,4000,0,2,3,7,870,0,1950,0,122064,52.7982,-114.564,1690,4000,2,67,12.983103608918753,3.0,75,0.2175,False,False,False,False,False
6762822019,174,3,1.75,1820,6038,0,0,4,7,1040,780,1952,0,122064,52.7533,-114.568,1700,6040,2,68,12.955129822091815,4.75,73,0.30142431268632,False,False,False,False,False
6762822026,174,3,1.75,1560,7245,0,0,3,7,1560,0,1962,1985,122005,52.9168,-114.309,2220,8502,3,62,12.95394709264047,4.75,63,0.2153209109730849,True,False,False,False,False
6762822409,174,3,2.0,1680,5246,0,0,3,7,1680,0,2007,0,122008,52.7506,-114.058,2430,6883,1,70,12.929993908996359,5.0,18,0.3202439954250858,False,False,False,False,False
6762822449,174,3,1.0,1150,6800,0,0,3,7,1150,0,1954,0,122038,52.957,-114.529,1210,6800,1,64,12.925133643925246,4.0,71,0.16911764705882354,False,False,False,False,False
6762822739,174,4,1.0,1270,3630,0,0,3,7,1270,0,1903,0,122044,52.8435,-114.497,1420,4848,2,62,12.905452860309719,5.0,122,0.349862258953168,True,False,False,False,False
6762822956,174,3,1.75,2450,15001,0,0,3,7,1980,470,1989,0,122041,52.9257,-114.103,1790,15323,3,75,12.899097318586382,4.75,36,0.163322445170322,False,False,False,False,False
6762823033,174,5,2.5,3004,5700,0,0,3,9,3004,0,2006,0,122065,52.6101,-114.375,2665,5700,1,56,12.894209796826232,7.5,19,0.5270175438596492,False,True,False,False,False
6762823500,174,4,2.5,1620,5280,0,0,4,7,1620,0,1924,1971,122052,52.7432,-114.574,1590,5280,3,57,12.861001210669146,6.5,101,0.3068181818181818,False,True,False,False,False
6762823501,174,4,3.0,2120,13000,0,0,4,8,2120,0,1978,0,122015,52.7045,-114.331,2180,11440,1,60,12.861001210669146,7.0,47,0.16307692307692306,False,True,False,False,False
6762823502,174,3,0.75,1330,7020,0,0,5,7,1330,0,1924,0,122064,52.7677,-114.566,1410,5802,3,63,12.861001210669146,3.75,101,0.18945868945868946,False,False,False,False,False
6762823550,174,3,2.5,2430,7613,0,0,4,8,2430,0,1986,0,122046,52.6683,-114.325,2440,8342,2,54,12.858921132124243,5.5,39,0.3191908577433338,False,True,False,False,False
6762823760,174,3,2.5,1500,7420,0,0,3,7,1000,500,1972,0,122033,52.9536,-114.364,1840,7272,2,64,12.84529412258351,5.5,53,0.20215633423180593,False,False,False,False,False
6762823768,174,4,2.0,1820,8400,0,0,5,7,1300,520,1956,0,122014,52.9915,-114.519,1700,9450,1,76,12.845162188107256,6.0,69,0.21666666666666667,False,False,False,False,False
6762823807,174,4,2.5,2643,5750,0,0,3,8,2643,0,2012,0,122065,52.5819,-114.363,2406,5772,3,52,12.839870484508063,6.5,13,0.45965217391304347,False,True,False,False,False
6762824018,174,3,2.0,1330,1042,0,0,3,8,1060,270,2014,0,122016,52.7822,-114.572,1440,2428,2,79,12.826651821423713,5.0,11,1.276391554702495,False,True,False,False,False
6762824917,174,2,1.0,830,5100,0,0,4,7,830,0,1942,0,122064,52.7559,-114.569,1220,5100,3,79,12.765691290604371,3.0,83,0.1627450980392157,False,False,False,False,False
6762825609,174,4,2.5,1980,4745,0,0,3,7,1980,0,2004,0,122024,52.5795,-114.23,1980,4878,1,66,12.721888795877375,6.5,21,0.4172813487881981,False,True,False,False,False
6762825963,174,4,1.0,1620,6000,0,0,5,7,1620,0,1905,0,122042,52.7063,-114.396,1310,6000,1,63,12.69771850797869,5.0,120,0.27,True,False,False,False,False
6762826509,174,3,1.75,1660,8160,0,0,4,7,1660,0,1951,0,122031,52.6908,-114.548,1490,8100,1,79,12.660331092405906,4.75,74,0.2034313725490196,False,False,False,False,False
6762826510,174,1,2.25,1940,2550,0,0,4,7,1100,840,1979,0,122038,52.9613,-114.533,1580,5100,2,73,12.660331092405906,3.25,46,0.7607843137254902,False,True,False,False,False
6762826726,174,3,2.0,2610,12180,0,0,3,7,1670,940,1918,0,122052,52.7363,-114.536,1520,12180,3,72,12.644330802262578,5.0,107,0.21428571428571427,False,False,False,False,False
6762826727,174,3,2.25,1590,3056,0,0,3,7,1590,0,2001,0,122059,52.7732,-114.483,1540,2890,2,69,12.644330802262578,5.25,24,0.5202879581151832,False,True,False,False,False
6762827137,174,3,2.5,1800,3253,0,0,3,7,1800,0,2001,0,122059,52.7701,-114.482,1800,3081,3,78,12.611541086966115,5.5,24,0.5533353827236397,False,True,False,False,False
6762827138,174,3,2.25,1730,10030,0,0,4,8,1730,0,1985,0,122018,52.5408,-114.535,2090,8823,2,78,12.611541086966115,5.25,40,0.17248255234297108,False,False,False,False,False
6762827625,174,3,2.5,2070,6145,0,0,3,7,2070,0,2003,0,122023,52.5657,-114.362,2070,5297,1,58,12.577467222169135,5.5,22,0.3368592351505289,False,True,False,False,False
6762827734,174,3,2.5,1680,5000,0,0,3,8,1680,0,1987,0,122018,52.5496,-114.585,1720,5000,3,52,12.563750586299374,5.5,38,0.336,False,True,False,False,False
6762827914,174,3,2.5,1850,8770,0,0,3,8,1850,0,1996,0,122068,52.4391,-114.199,2350,8606,3,62,12.542609165799435,5.5,29,0.21094640820980615,False,True,False,False,False
